9400.000000,-0.993379,-0.081102,-0.081855,-0.008406,-2.735140,-0.243306,-3.548875,-0.316696,-3.527212,-1.678591,-3.522520,0.181863,-1.678591,-0.105672,0.005521,-0.050358,0.193947,-0.009580
9500.000000,-0.999014,-0.031383,-0.082409,-0.003946,-2.750049,-0.094150,-3.569929,-0.168439,-3.563891,-0.891001,-3.562570,0.097005,-0.891001,-0.106876,0.002936,-0.026730,0.193016,-0.005082
9600.000000,-0.999652,0.018650,-0.082540,0.001678,-2.751288,0.055949,-3.577017,0.059671,-3.578090,-0.135180,-3.578036,0.019672,-0.135180,-0.107341,0.000668,-0.004055,0.192657,-0.000549
9700.000000,-0.995282,0.068522,-0.082283,0.005048,-2.738639,0.205566,-3.572587,0.131295,-3.569955,0.632751,-3.569397,-0.063134,0.632751,-0.107083,-0.001825,0.018983,0.192863,0.003870
9800.000000,-0.985954,0.117682,-0.081602,0.009491,-2.712403,0.353047,-3.554019,0.280132,-3.539165,1.429189,-3.535986,-0.149973,1.429189,-0.106081,-0.004473,0.042876,0.193644,0.008385
9900.000000,-0.971751,0.165685,-0.080186,0.014912,-2.673776,0.497054,-3.501557,0.497408,-3.453160,2.497973,-3.443899,-0.252734,2.497973,-0.103323,-0.007495,0.074939,0.195835,0.014966
10000.000000,-0.952826,0.212010,-0.079038,0.018049,-2.620106,0.636030,-3.447538,0.638969,-3.379633,3.112490,-3.366004,-0.303210,3.112490,-0.100996,-0.008918,0.093375,0.197697,0.019054
10100.000000,-0.929365,0.256214,-0.077185,0.022078,-2.555067,0.768642,-3.383662,0.771408,-3.283259,3.748250,-3.263727,-0.357599,3.748250,-0.097929,-0.010566,0.112447,0.200176,0.023098
10200.000000,-0.901606,0.297846,-0.074348,0.026806,-2.480069,0.893538,-3.312659,0.893263,-3.163236,4.379288,-3.136475,-0.410596,4.379288,-0.094102,-0.012261,0.131379,0.203313,0.027039
10300.000000,-0.869826,0.336495,-0.072414,0.029433,-2.390195,1.009484,-3.221759,1.011300,-3.049498,4.833934,-3.018642,-0.432716,4.833934,-0.090576,-0.012862,0.145018,0.206275,0.030491
10400.000000,-0.834337,0.371778,-0.069553,0.032686,-2.292183,1.115335,-3.125083,1.116757,-2.917497,5.272047,-2.882132,-0.452882,5.272047,-0.086479,-0.013487,0.158161,0.209776,0.033764
10500.000000,-0.795504,0.403333,-0.065550,0.036300,-2.187519,1.209999,-3.025106,1.208827,-2.770185,5.667528,-2.730860,-0.465113,5.667528,-0.082062,-0.013875,0.169362,0.213646,0.036691
10600.000000,-0.753711,0.430849,-0.063002,0.038181,-2.069485,1.292546,-2.904921,1.292872,-2.635737,5.928246,-2.595554,-0.458488,5.928246,-0.078908,-0.013935,0.176344,0.216440,0.038694
10700.000000,-0.709378,0.454049,-0.059391,0.040367,-1.947299,1.362148,-2.783579,1.362026,-2.490793,6.145801,-2.449584,-0.451210,6.145801,-0.074569,-0.013732,0.183265,0.220407,0.040940
10800.000000,-0.662948,0.472703,-0.054580,0.042543,-1.822339,1.418108,-2.663014,1.416274,-2.340527,6.299195,-2.299038,-0.438735,6.299195,-0.069025,-0.013141,0.188771,0.225645,0.043155
10900.000000,-0.614887,0.486622,-0.051646,0.043510,-1.686716,1.459866,-2.524068,1.458838,-2.202306,6.367428,-2.162495,-0.416859,6.367428,-0.065990,-0.012720,0.190727,0.228570,0.044152
11000.000000,-0.565675,0.495668,-0.047607,0.044434,-1.551278,1.487004,-2.388703,1.485620,-2.062218,6.377237,-2.024509,-0.392567,6.377237,-0.061856,-0.011994,0.191424,0.232665,0.045083
11100.000000,-0.515804,0.499750,-0.042419,0.044978,-1.417211,1.499250,-2.258229,1.497309,-1.925851,6.314999,-1.891318,-0.363068,6.314999,-0.056706,-0.010902,0.189554,0.237920,0.045625
11200.000000,-0.465773,0.498827,-0.039362,0.044943,-1.276130,1.496481,-2.112993,1.494523,-1.796357,6.210601,-1.764690,-0.335812,6.210601,-0.054030,-0.010281,0.187182,0.240730,0.045547
11300.000000,-0.416080,0.492907,-0.035257,0.044523,-1.139548,1.478722,-1.975782,1.476537,-1.672737,6.042283,-1.644578,-0.305633,6.042283,-0.050402,-0.009367,0.182508,0.244616,0.045082
11400.000000,-0.367226,0.482049,-0.030156,0.043384,-1.008354,1.446147,-1.847249,1.444608,-1.559427,5.803784,-1.535702,-0.270982,5.803784,-0.045974,-0.008154,0.174385,0.249476,0.043897
11500.000000,-0.319709,0.466364,-0.027249,0.042352,-0.874459,1.399091,-1.708924,1.396608,-1.447323,5.553970,-1.426359,-0.245448,5.553970,-0.043770,-0.007530,0.168515,0.251981,0.042785
11600.000000,-0.273999,0.446008,-0.023446,0.040624,-0.749000,1.338025,-1.582436,1.335405,-1.346778,5.242559,-1.329207,-0.216843,5.242559,-0.040805,-0.006657,0.159495,0.255388,0.040989
